_time,src_host,dest_host,user_agent,method,bytes_out,verdict
2026-07-15 10:00:05,WKS-IT-29,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4078,allowed
2026-07-15 10:09:17,WKS-HQ-14,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,12584,allowed
2026-07-15 10:11:40,WKS-HQ-13,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,49564,blocked
2026-07-15 10:13:17,WKS-HQ-21,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,12672,allowed
2026-07-15 10:36:56,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,4642,allowed
2026-07-15 10:38:35,WKS-HQ-21,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,19015,allowed
2026-07-15 11:03:33,WKS-HQ-21,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,6244,allowed
2026-07-15 11:11:24,WKS-HQ-04,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,95438,allowed
2026-07-15 11:12:34,WKS-HQ-22,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,18725,allowed
2026-07-15 11:49:42,WKS-IT-08,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,26139,allowed
2026-07-15 12:12:58,WKS-HQ-27,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,520,allowed
2026-07-15 12:17:43,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,72567,allowed
2026-07-15 12:19:10,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,66033,allowed
2026-07-15 12:20:26,WKS-HQ-20,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,114508,allowed
2026-07-15 12:46:32,WKS-PAY-30,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,102296,allowed
2026-07-15 13:25:47,WKS-HQ-14,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2626,allowed
2026-07-15 13:30:07,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,97088,allowed
2026-07-16 05:12:08,WKS-PAY-11,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,27000,allowed
2026-07-16 05:24:35,WKS-PAY-11,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,25380,allowed
2026-07-16 05:27:18,WKS-HQ-22,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,400,allowed
2026-07-16 05:36:28,WKS-HQ-21,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,9684,allowed
2026-07-16 05:36:34,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8434,allowed
2026-07-16 05:44:27,WKS-PAY-02,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4911,allowed
2026-07-16 05:54:07,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,38548,allowed
2026-07-16 05:55:02,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,37546,allowed
2026-07-16 06:03:30,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,21938,allowed
2026-07-16 06:12:45,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,19355,allowed
2026-07-16 06:15:59,WKS-HQ-21,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,1934,allowed
2026-07-16 06:19:43,WKS-HQ-22,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,14202,allowed
2026-07-16 06:38:40,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3047,allowed
2026-07-16 06:45:58,WKS-IT-08,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,58443,allowed
2026-07-16 06:49:53,WKS-PAY-12,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,46728,allowed
2026-07-16 06:55:37,WKS-HQ-20,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3323,allowed
2026-07-16 07:04:13,WKS-HQ-07,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9123,allowed
2026-07-16 07:13:01,WKS-HQ-22,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,55802,allowed
2026-07-16 07:14:48,WKS-PAY-12,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,27615,allowed
2026-07-16 07:15:28,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,197343,allowed
2026-07-16 07:21:20,WKS-PAY-02,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5332,allowed
2026-07-16 08:02:30,WKS-HQ-16,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,11688,allowed
2026-07-16 08:02:48,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,400,allowed
2026-07-16 08:03:59,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,16543,allowed
2026-07-16 08:20:24,WKS-HQ-26,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7323,allowed
2026-07-16 08:33:18,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4885,allowed
2026-07-16 08:36:36,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,127744,allowed
2026-07-16 09:01:40,WKS-HQ-15,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9108,allowed
2026-07-16 09:03:29,WKS-HQ-16,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,13771,allowed
2026-07-16 09:03:58,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,8261,allowed
2026-07-16 09:13:56,WKS-HQ-07,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2391,allowed
2026-07-16 09:29:46,WKS-HQ-07,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,18631,allowed
2026-07-16 09:32:25,WKS-HQ-21,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,13601,allowed
2026-07-16 09:57:36,WKS-PAY-30,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,3945,allowed
2026-07-16 10:11:58,WKS-IT-09,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,25061,allowed
2026-07-16 10:15:29,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,21159,allowed
2026-07-16 10:22:50,WKS-HQ-22,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,9952,allowed
2026-07-16 10:32:21,WKS-HQ-28,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,19798,allowed
2026-07-16 10:34:58,WKS-HQ-26,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,16057,allowed
2026-07-16 10:36:32,WKS-PAY-02,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,43222,allowed
2026-07-16 10:40:56,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6736,allowed
2026-07-16 10:46:26,WKS-PAY-30,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,765,blocked
2026-07-16 10:49:08,WKS-HQ-22,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,9683,allowed
2026-07-16 10:50:05,WKS-HQ-04,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10229,allowed
2026-07-16 11:03:22,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2979,allowed
2026-07-16 11:15:56,WKS-HQ-27,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4771,allowed
2026-07-16 11:20:25,WKS-SEC-10,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,1532,allowed
2026-07-16 11:20:34,WKS-HQ-23,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6981,allowed
2026-07-16 11:43:33,WKS-IT-08,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7124,allowed
2026-07-16 11:47:15,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,130147,allowed
2026-07-16 11:55:15,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2788,allowed
2026-07-16 11:56:17,WKS-PAY-02,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,105921,allowed
2026-07-16 12:01:10,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8797,allowed
2026-07-16 12:02:02,WKS-HQ-04,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,495,allowed
2026-07-16 12:14:38,WKS-HQ-22,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,37215,allowed
2026-07-16 12:17:41,WKS-HQ-24,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3584,allowed
2026-07-16 12:44:16,WKS-HQ-04,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7219,allowed
2026-07-16 12:51:34,WKS-HQ-24,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,32705,allowed
2026-07-16 12:52:46,WKS-HQ-15,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4671,allowed
2026-07-16 13:00:28,WKS-HQ-18,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,11683,allowed
2026-07-16 13:04:45,WKS-HQ-07,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2559,allowed
2026-07-16 13:05:11,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,19520,allowed
2026-07-16 13:05:20,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,34113,allowed
2026-07-16 13:07:15,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6366,allowed
2026-07-16 13:09:14,WKS-HQ-21,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,21860,allowed
2026-07-16 13:20:07,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,17740,allowed
2026-07-16 13:49:36,WKS-HQ-07,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,15068,allowed
2026-07-18 07:32:24,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,29073,allowed
2026-07-18 07:51:23,WKS-HQ-28,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2197,allowed
2026-07-19 05:26:47,WKS-HQ-24,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9099,allowed
2026-07-19 05:38:56,WKS-HQ-19,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10751,allowed
2026-07-19 05:48:23,WKS-HQ-23,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,426085,allowed
2026-07-19 05:52:40,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,9530,allowed
2026-07-19 06:11:07,WKS-HQ-13,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1275,allowed
2026-07-19 06:14:19,WKS-HQ-20,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,51521,allowed
2026-07-19 06:20:08,WKS-PAY-12,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4701,allowed
2026-07-19 06:22:29,WKS-IT-08,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1251,allowed
2026-07-19 06:33:42,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6368,allowed
2026-07-19 06:45:19,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8964,allowed
2026-07-19 07:04:52,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,21097,allowed
2026-07-19 07:22:12,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,24264,allowed
2026-07-19 07:22:32,WKS-HQ-13,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13823,allowed
2026-07-19 07:44:47,WKS-HQ-13,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,17906,allowed
2026-07-19 07:48:00,WKS-HQ-25,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4237,allowed
2026-07-19 07:52:19,WKS-HQ-07,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7521,allowed
2026-07-19 07:59:31,WKS-HQ-07,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2385,allowed
2026-07-19 08:03:56,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10882,allowed
2026-07-19 08:08:48,WKS-HQ-13,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,7911,allowed
2026-07-19 08:46:45,WKS-HQ-25,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,785,allowed
2026-07-19 08:52:49,WKS-HQ-13,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,3062,allowed
2026-07-19 09:01:26,WKS-HQ-20,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1502,allowed
2026-07-19 09:07:16,WKS-HQ-25,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,8168,allowed
2026-07-19 09:12:07,WKS-HQ-21,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,8360,allowed
2026-07-19 09:12:31,WKS-PAY-30,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1311,allowed
2026-07-19 09:16:35,WKS-HQ-23,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,6827,allowed
2026-07-19 09:20:37,WKS-HQ-18,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3171,allowed
2026-07-19 09:36:18,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,29258,allowed
2026-07-19 09:38:54,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,55584,allowed
2026-07-19 09:48:17,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13461,allowed
2026-07-19 09:54:04,WKS-IT-09,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,400,allowed
2026-07-19 09:55:24,WKS-HQ-25,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,3113,allowed
2026-07-19 09:58:08,WKS-HQ-04,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,10158,allowed
2026-07-19 10:03:50,WKS-PAY-11,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,33562,allowed
2026-07-19 10:19:55,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,27119,allowed
2026-07-19 10:23:30,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,13833,allowed
2026-07-19 10:29:58,WKS-PAY-02,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,47554,allowed
2026-07-19 10:30:59,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,22478,allowed
2026-07-19 10:31:20,WKS-HQ-04,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3472,allowed
2026-07-19 10:31:28,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,33790,allowed
2026-07-19 10:49:25,WKS-IT-08,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,978,allowed
2026-07-19 10:53:04,WKS-HQ-05,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3319,allowed
2026-07-19 11:06:12,WKS-HQ-04,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,9098,allowed
2026-07-19 11:08:20,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1689,blocked
2026-07-19 11:12:19,WKS-HQ-18,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8513,allowed
2026-07-19 11:23:15,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,41948,allowed
2026-07-19 11:24:38,WKS-PAY-12,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,150822,allowed
2026-07-19 11:27:05,WKS-HQ-13,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,11337,allowed
2026-07-19 11:28:37,WKS-PAY-02,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,16597,allowed
2026-07-19 11:38:27,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3033,allowed
2026-07-19 11:41:09,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,17798,allowed
2026-07-19 11:54:23,WKS-HQ-13,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2599,allowed
2026-07-19 11:55:37,WKS-HQ-19,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,32214,allowed
2026-07-19 12:06:05,WKS-HQ-24,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,545106,allowed
2026-07-19 12:06:07,WKS-HQ-05,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9282,allowed
2026-07-19 12:13:43,WKS-HQ-04,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,949,allowed
2026-07-19 12:41:47,WKS-HQ-18,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,22952,blocked
2026-07-19 12:48:46,WKS-HQ-24,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,29606,allowed
2026-07-19 12:48:51,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13470,allowed
2026-07-19 12:52:56,WKS-HQ-04,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,22608,allowed
2026-07-19 12:58:32,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13322,allowed
2026-07-19 13:01:37,WKS-HQ-04,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,44411,allowed
2026-07-19 13:26:23,WKS-IT-09,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,13519,allowed
2026-07-19 13:31:48,WKS-HQ-13,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,44644,allowed
2026-07-19 13:40:02,WKS-HQ-04,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1418,allowed
2026-07-20 04:51:42,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,8997,allowed
2026-07-20 04:56:24,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,29660,blocked
2026-07-20 05:48:26,WKS-HQ-25,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1043,allowed
2026-07-20 05:56:08,WKS-HQ-05,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,26158,allowed
2026-07-20 05:59:20,WKS-IT-08,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,30786,allowed
2026-07-20 06:07:11,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,12280,allowed
2026-07-20 06:08:22,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,32951,allowed
2026-07-20 06:20:46,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,114106,allowed
2026-07-20 06:23:51,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,131806,allowed
2026-07-20 06:28:12,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,400,allowed
2026-07-20 07:05:05,WKS-HQ-06,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,14161,allowed
2026-07-20 07:15:44,WKS-HQ-05,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,132475,allowed
2026-07-20 07:31:38,WKS-IT-08,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3249,allowed
2026-07-20 08:03:20,WKS-HQ-18,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,647,allowed
2026-07-20 08:09:04,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,26636,allowed
2026-07-20 08:09:41,WKS-HQ-19,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,40969,allowed
2026-07-20 08:14:00,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,14080,allowed
