_time,actor,object_path,action,bytes_out,src_host,server
2026-07-27 01:53:18,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B22-01
2026-07-27 01:53:20,svc_pricefeed,\\POS-B21-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B21-01
2026-07-27 01:53:22,svc_pricefeed,\\POS-B20-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B20-01
2026-07-27 01:53:24,svc_pricefeed,\\POS-B19-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B19-01
2026-07-27 01:54:28,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B23-01
2026-07-27 01:54:30,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B22-01
2026-07-27 01:54:32,svc_pricefeed,\\POS-B21-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B21-01
2026-07-27 01:54:34,svc_pricefeed,\\POS-B20-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B20-01
2026-07-27 01:55:40,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B23-01
2026-07-27 01:55:42,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B22-01
2026-07-27 01:55:44,svc_pricefeed,\\POS-B21-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B21-01
2026-07-27 01:55:46,svc_pricefeed,\\POS-B20-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B20-01
2026-07-27 01:56:51,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B24-01
2026-07-27 01:56:52,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B23-01
2026-07-27 01:56:54,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B22-01
2026-07-27 01:56:56,svc_pricefeed,\\POS-B21-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B21-01
2026-07-27 01:58:03,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B24-01
2026-07-27 01:58:04,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B23-01
2026-07-27 01:58:06,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B22-01
2026-07-27 01:58:08,svc_pricefeed,\\POS-B21-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B21-01
2026-07-27 01:59:13,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B25-01
2026-07-27 01:59:15,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B24-01
2026-07-27 01:59:16,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B23-01
2026-07-27 01:59:18,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B22-01
2026-07-27 02:00:25,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B25-01
2026-07-27 02:00:27,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B24-01
2026-07-27 02:00:28,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B23-01
2026-07-27 02:00:30,svc_pricefeed,\\POS-B22-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B22-01
2026-07-27 02:01:35,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B26-01
2026-07-27 02:01:37,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B25-01
2026-07-27 02:01:39,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B24-01
2026-07-27 02:01:40,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B23-01
2026-07-27 02:02:47,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B26-01
2026-07-27 02:02:49,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B25-01
2026-07-27 02:02:51,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B24-01
2026-07-27 02:02:52,svc_pricefeed,\\POS-B23-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B23-01
2026-07-27 02:03:57,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B27-01
2026-07-27 02:03:59,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B26-01
2026-07-27 02:04:01,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B25-01
2026-07-27 02:04:03,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B24-01
2026-07-27 02:05:09,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B27-01
2026-07-27 02:05:11,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B26-01
2026-07-27 02:05:13,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B25-01
2026-07-27 02:05:15,svc_pricefeed,\\POS-B24-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B24-01
2026-07-27 02:06:19,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B28-01
2026-07-27 02:06:21,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B27-01
2026-07-27 02:06:23,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B26-01
2026-07-27 02:06:25,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B25-01
2026-07-27 02:07:31,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B28-01
2026-07-27 02:07:33,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B27-01
2026-07-27 02:07:35,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B26-01
2026-07-27 02:07:37,svc_pricefeed,\\POS-B25-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B25-01
2026-07-27 02:08:41,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B29-01
2026-07-27 02:08:43,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B28-01
2026-07-27 02:08:45,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B27-01
2026-07-27 02:08:47,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B26-01
2026-07-27 02:09:53,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B29-01
2026-07-27 02:09:55,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B28-01
2026-07-27 02:09:57,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B27-01
2026-07-27 02:09:59,svc_pricefeed,\\POS-B26-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B26-01
2026-07-27 02:11:03,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B30-01
2026-07-27 02:11:05,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B29-01
2026-07-27 02:11:07,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B28-01
2026-07-27 02:11:09,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B27-01
2026-07-27 02:12:15,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B30-01
2026-07-27 02:12:17,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B29-01
2026-07-27 02:12:19,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B28-01
2026-07-27 02:12:21,svc_pricefeed,\\POS-B27-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B27-01
2026-07-27 02:13:25,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B31-01
2026-07-27 02:13:27,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B30-01
2026-07-27 02:13:29,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B29-01
2026-07-27 02:13:31,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B28-01
2026-07-27 02:14:37,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B31-01
2026-07-27 02:14:39,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B30-01
2026-07-27 02:14:41,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B29-01
2026-07-27 02:14:43,svc_pricefeed,\\POS-B28-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B28-01
2026-07-27 02:15:47,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B32-01
2026-07-27 02:15:49,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B31-01
2026-07-27 02:15:51,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B30-01
2026-07-27 02:15:53,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B29-01
2026-07-27 02:16:59,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B32-01
2026-07-27 02:17:01,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B31-01
2026-07-27 02:17:03,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B30-01
2026-07-27 02:17:05,svc_pricefeed,\\POS-B29-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B29-01
2026-07-27 02:18:09,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B33-01
2026-07-27 02:18:11,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B32-01
2026-07-27 02:18:13,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B31-01
2026-07-27 02:18:15,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B30-01
2026-07-27 02:19:21,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B33-01
2026-07-27 02:19:23,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B32-01
2026-07-27 02:19:25,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B31-01
2026-07-27 02:19:27,svc_pricefeed,\\POS-B30-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B30-01
2026-07-27 02:20:32,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B34-01
2026-07-27 02:20:33,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B33-01
2026-07-27 02:20:35,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B32-01
2026-07-27 02:20:37,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B31-01
2026-07-27 02:21:44,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B34-01
2026-07-27 02:21:45,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B33-01
2026-07-27 02:21:47,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B32-01
2026-07-27 02:21:49,svc_pricefeed,\\POS-B31-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B31-01
2026-07-27 02:22:54,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B35-01
2026-07-27 02:22:56,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B34-01
2026-07-27 02:22:57,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B33-01
2026-07-27 02:22:59,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B32-01
2026-07-27 02:24:06,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B35-01
2026-07-27 02:24:08,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B34-01
2026-07-27 02:24:09,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B33-01
2026-07-27 02:24:11,svc_pricefeed,\\POS-B32-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B32-01
2026-07-27 02:25:16,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B36-01
2026-07-27 02:25:18,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B35-01
2026-07-27 02:25:20,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B34-01
2026-07-27 02:25:21,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B33-01
2026-07-27 02:26:28,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B36-01
2026-07-27 02:26:30,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B35-01
2026-07-27 02:26:32,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B34-01
2026-07-27 02:26:33,svc_pricefeed,\\POS-B33-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B33-01
2026-07-27 02:27:38,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B37-01
2026-07-27 02:27:40,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B36-01
2026-07-27 02:27:42,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B35-01
2026-07-27 02:27:44,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B34-01
2026-07-27 02:28:50,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B37-01
2026-07-27 02:28:52,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B36-01
2026-07-27 02:28:54,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B35-01
2026-07-27 02:28:56,svc_pricefeed,\\POS-B34-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B34-01
2026-07-27 02:30:00,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-0.dat,write,40000,SRV-POSMGT,POS-B38-01
2026-07-27 02:30:02,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B37-01
2026-07-27 02:30:04,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B36-01
2026-07-27 02:30:06,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B35-01
2026-07-27 02:31:12,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-1.dat,write,40900,SRV-POSMGT,POS-B38-01
2026-07-27 02:31:14,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B37-01
2026-07-27 02:31:16,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B36-01
2026-07-27 02:31:18,svc_pricefeed,\\POS-B35-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B35-01
2026-07-27 02:32:24,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-2.dat,write,41800,SRV-POSMGT,POS-B38-01
2026-07-27 02:32:26,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B37-01
2026-07-27 02:32:28,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B36-01
2026-07-27 02:33:36,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-3.dat,write,42700,SRV-POSMGT,POS-B38-01
2026-07-27 02:33:38,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B37-01
2026-07-27 02:33:40,svc_pricefeed,\\POS-B36-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B36-01
2026-07-27 02:34:48,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-4.dat,write,43600,SRV-POSMGT,POS-B38-01
2026-07-27 02:34:50,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B37-01
2026-07-27 02:36:00,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-5.dat,write,44500,SRV-POSMGT,POS-B38-01
2026-07-27 02:36:02,svc_pricefeed,\\POS-B37-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B37-01
2026-07-27 02:37:12,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-6.dat,write,45400,SRV-POSMGT,POS-B38-01
2026-07-27 02:38:24,svc_pricefeed,\\POS-B38-01\prices\price-2026-07-27-7.dat,write,46300,SRV-POSMGT,POS-B38-01
2026-07-27 05:40:24,p.stein,\\SRV-FILE-HQ\Branches\rota-2964.pdf,read,30498,WKS-HQ-26,SRV-FILE-HQ
2026-07-27 06:14:41,p.stein,\\SRV-FILE-HQ\Branches\sales-report-7470.pdf,read,149733,WKS-HQ-26,SRV-FILE-HQ
2026-07-27 06:14:45,f.zohar,\\SRV-FILE-HQ\IT\firewall-rules-3650.pdf,read,214504,WKS-IT-29,SRV-FILE-HQ
2026-07-27 06:18:15,s.arbel,\\SRV-FILE-HQ\Payments\settlement-1196.csv,read,228486,WKS-PAY-11,SRV-FILE-HQ
2026-07-27 06:25:27,m.tal,\\SRV-FILE-HQ\HR\contract-9200.pdf,read,182128,WKS-HQ-18,SRV-FILE-HQ
2026-07-27 06:32:27,g.ben-ari,\\SRV-FILE-HQ\Payments\settlement-3140.pdf,read,354802,WKS-PAY-30,SRV-FILE-HQ
2026-07-27 07:01:10,y.segev,\\SRV-FILE-HQ\Logistics\stock-3673.xlsx,read,209163,WKS-HQ-19,SRV-FILE-HQ
2026-07-27 07:12:16,u.regev,\\SRV-FILE-HQ\Marketing\promo-5109.csv,read,121024,WKS-HQ-28,SRV-FILE-HQ
2026-07-27 07:22:43,k.oz,\\SRV-FILE-HQ\Logistics\route-3205.docx,read,26964,WKS-HQ-20,SRV-FILE-HQ
2026-07-27 07:35:53,i.golan,\\SRV-FILE-HQ\Branches\stocktake-8034.docx,read,48299,WKS-HQ-22,SRV-FILE-HQ
2026-07-27 07:35:56,g.ben-ari,\\SRV-FILE-HQ\Payments\settlement-8915.xlsx,read,707186,WKS-PAY-30,SRV-FILE-HQ
2026-07-27 07:37:25,b.naim,\\SRV-FILE-HQ\Logistics\stock-7798.xlsx,read,487545,WKS-HQ-21,SRV-FILE-HQ
2026-07-27 07:49:10,e.katz,\\SRV-FILE-HQ\IT\runbook-1821.docx,write,86546,WKS-SEC-03,SRV-FILE-HQ
2026-07-27 07:50:55,u.regev,\\SRV-FILE-HQ\Marketing\asset-list-5038.docx,read,35722,WKS-HQ-28,SRV-FILE-HQ
2026-07-27 07:53:17,v.harel,\\SRV-FILE-HQ\Branches\planogram-7274.xlsx,read,141692,WKS-HQ-24,SRV-FILE-HQ
2026-07-27 07:53:33,b.naim,\\SRV-FILE-HQ\Logistics\delivery-3612.xlsx,read,293597,WKS-HQ-21,SRV-FILE-HQ
2026-07-27 08:03:21,p.stein,\\SRV-FILE-HQ\Branches\rota-9142.csv,read,44853,WKS-HQ-26,SRV-FILE-HQ
2026-07-27 08:40:49,v.harel,\\SRV-FILE-HQ\Branches\stocktake-9383.xlsx,read,93629,WKS-HQ-24,SRV-FILE-HQ
2026-07-27 08:47:15,h.peretz,\\SRV-FILE-HQ\IT\firewall-rules-8830.csv,read,124061,WKS-IT-08,SRV-FILE-HQ
2026-07-27 08:48:06,n.hazan,\\SRV-FILE-HQ\Finance\ledger-7278.docx,read,61491,WKS-HQ-15,SRV-FILE-HQ
2026-07-27 08:52:20,a.dahan,\\SRV-FILE-HQ\HR\payslip-7711.pdf,read,45524,WKS-HQ-17,SRV-FILE-HQ
2026-07-27 09:07:17,t.hadar,\\SRV-FILE-HQ\Payments\chargeback-8129.pdf,read,485488,WKS-PAY-12,SRV-FILE-HQ
2026-07-27 09:11:29,h.peretz,\\SRV-FILE-HQ\IT\patch-notes-2335.docx,read,388906,WKS-IT-08,SRV-FILE-HQ
2026-07-27 09:24:23,s.arbel,\\SRV-FILE-HQ\Payments\chargeback-6045.xlsx,read,10157,WKS-PAY-11,SRV-FILE-HQ
2026-07-27 09:35:22,v.harel,\\SRV-FILE-HQ\Branches\sales-report-8304.csv,read,84776,WKS-HQ-24,SRV-FILE-HQ
2026-07-27 09:48:41,z.amar,\\SRV-FILE-HQ\Branches\planogram-3551.csv,read,199240,WKS-HQ-25,SRV-FILE-HQ
2026-07-27 10:08:22,r.avni,\\SRV-FILE-HQ\Procurement\po-6886.pdf,read,3805947,WKS-HQ-14,SRV-FILE-HQ
2026-07-27 10:09:55,z.amar,\\SRV-FILE-HQ\Branches\stocktake-2336.docx,read,26661,WKS-HQ-25,SRV-FILE-HQ
2026-07-27 10:10:53,r.stern,\\SRV-FILE-HQ\Payments\terminal-cfg-3462.docx,read,259066,WKS-PAY-02,SRV-FILE-HQ
2026-07-27 10:19:00,p.stein,\\SRV-FILE-HQ\Branches\planogram-5983.csv,create,129603,WKS-HQ-26,SRV-FILE-HQ
2026-07-27 10:21:49,m.saban,\\SRV-FILE-HQ\IT\patch-notes-9190.docx,read,46940,WKS-IT-09,SRV-FILE-HQ
2026-07-27 10:30:27,h.peretz,\\SRV-FILE-HQ\IT\patch-notes-8929.csv,read,115666,WKS-IT-08,SRV-FILE-HQ
2026-07-27 10:35:53,a.mizrahi,\\SRV-FILE-HQ\IT\runbook-7560.docx,create,8392,WKS-IT-01,SRV-FILE-HQ
2026-07-27 10:36:59,h.peretz,\\SRV-FILE-HQ\IT\firewall-rules-5787.docx,create,27280,WKS-IT-08,SRV-FILE-HQ
2026-07-27 10:41:29,h.peretz,\\SRV-FILE-HQ\IT\runbook-9274.pdf,create,57028,WKS-IT-08,SRV-FILE-HQ
2026-07-27 10:59:20,a.dahan,\\SRV-FILE-HQ\HR\policy-1596.pdf,read,20039,WKS-HQ-17,SRV-FILE-HQ
2026-07-27 10:59:46,p.stein,\\SRV-FILE-HQ\Branches\sales-report-8203.csv,read,22129,WKS-HQ-26,SRV-FILE-HQ
2026-07-27 10:59:47,r.stern,\\SRV-FILE-HQ\Payments\terminal-cfg-6299.docx,read,79697,WKS-PAY-02,SRV-FILE-HQ
2026-07-27 11:07:45,m.saban,\\SRV-FILE-HQ\IT\inventory-8765.xlsx,read,55118,WKS-IT-09,SRV-FILE-HQ
2026-07-27 11:34:21,o.raviv,\\SRV-FILE-HQ\Finance\ledger-7202.xlsx,read,503722,WKS-HQ-07,SRV-FILE-HQ
2026-07-27 11:38:40,u.regev,\\SRV-FILE-HQ\Marketing\asset-list-2721.xlsx,read,173009,WKS-HQ-28,SRV-FILE-HQ
2026-07-27 11:45:08,t.hadar,\\SRV-FILE-HQ\Payments\terminal-cfg-5297.xlsx,read,270310,WKS-PAY-12,SRV-FILE-HQ
2026-07-27 12:02:57,h.peretz,\\SRV-FILE-HQ\IT\patch-notes-4970.docx,read,8852670,WKS-IT-08,SRV-FILE-HQ
2026-07-27 12:03:04,h.peretz,\\SRV-FILE-HQ\IT\runbook-3532.docx,read,26896,WKS-IT-08,SRV-FILE-HQ
2026-07-27 12:37:43,n.barzilai,\\SRV-FILE-HQ\Finance\invoice-5212.xlsx,read,213328,WKS-HQ-04,SRV-FILE-HQ
2026-07-27 12:40:22,h.peretz,\\SRV-FILE-HQ\IT\runbook-3182.pdf,read,49565,WKS-IT-08,SRV-FILE-HQ
2026-07-27 12:40:59,h.peretz,\\SRV-FILE-HQ\IT\runbook-3866.csv,read,80562,WKS-IT-08,SRV-FILE-HQ
2026-07-27 13:03:12,v.harel,\\SRV-FILE-HQ\Branches\planogram-2362.pdf,read,20677,WKS-HQ-24,SRV-FILE-HQ
