_time,actor,operation,target_object,link_scope,link_expiry,bytes_out,src_ip
2026-08-04 08:18:27,y.oren,upload,/Branches/planogram-aug.pdf,,,16354,212.199.44.8
2026-08-04 08:48:45,l.beit,download,/HR/headcount.xlsx,,,2743596,212.199.44.8
2026-08-04 08:56:06,y.segev,view,/Procurement/vendor-list.xlsx,,,218932,212.199.44.8
2026-08-04 09:06:28,n.hazan,view,/Procurement/vendor-list.xlsx,,,181970,212.199.44.8
2026-08-04 10:26:51,a.mizrahi,upload,/Procurement/vendor-list.xlsx,,,1609621,212.199.44.8
2026-08-04 11:04:51,c.barak,upload,/HR/headcount.xlsx,,,56001,212.199.44.8
2026-08-04 11:06:08,a.mizrahi,share_link_create,/Finance/close-2026-07.xlsx,internal,2026-09-03,,212.199.44.8
2026-08-04 12:51:32,u.regev,view,/HR/headcount.xlsx,,,482047,212.199.44.8
2026-08-05 07:14:28,y.segev,download,/Finance/close-2026-07.xlsx,,,1050055,212.199.44.8
2026-08-05 07:48:41,l.beit,view,/Branches/planogram-aug.pdf,,,1125843,212.199.44.8
2026-08-05 08:28:52,a.mizrahi,view,/Finance/close-2026-07.xlsx,,,186769,212.199.44.8
2026-08-05 09:13:24,c.barak,view,/Logistics/routes.xlsx,,,112372,212.199.44.8
2026-08-05 10:12:47,n.hazan,share_link_create,/Logistics/routes.xlsx,internal,2026-08-19,,212.199.44.8
2026-08-05 10:34:11,a.mizrahi,share_link_create,/Marketing/campaign-q3.pptx,internal,2026-08-19,,212.199.44.8
2026-08-05 11:01:02,y.segev,upload,/Logistics/routes.xlsx,,,266435,212.199.44.8
2026-08-05 12:36:19,u.regev,view,/Finance/close-2026-07.xlsx,,,120179,212.199.44.8
2026-08-05 12:44:38,c.barak,view,/Procurement/vendor-list.xlsx,,,27843,212.199.44.8
2026-08-05 12:46:09,l.beit,view,/Marketing/campaign-q3.pptx,,,369998,212.199.44.8
2026-08-06 05:42:31,a.mizrahi,view,/Finance/close-2026-07.xlsx,,,773488,212.199.44.8
2026-08-06 06:01:09,r.stern,share_link_create,/Branches/planogram-aug.pdf,internal,2026-08-13,,212.199.44.8
2026-08-06 06:25:44,c.barak,download,/Finance/close-2026-07.xlsx,,,667931,212.199.44.8
2026-08-06 06:31:34,n.hazan,share_link_create,/Branches/planogram-aug.pdf,internal,2026-09-05,,212.199.44.8
2026-08-06 06:47:59,a.mizrahi,upload,/Marketing/campaign-q3.pptx,,,84124,212.199.44.8
2026-08-06 08:14:22,u.regev,view,/Marketing/campaign-q3.pptx,,,222658,212.199.44.8
2026-08-06 08:33:12,l.beit,view,/Marketing/campaign-q3.pptx,,,11044,212.199.44.8
2026-08-06 08:47:20,l.beit,view,/Finance/close-2026-07.xlsx,,,2551744,212.199.44.8
2026-08-06 10:57:21,y.oren,view,/HR/headcount.xlsx,,,1008694,212.199.44.8
2026-08-06 11:09:36,c.barak,upload,/Procurement/vendor-list.xlsx,,,20604,212.199.44.8
2026-08-06 11:35:47,n.hazan,upload,/Branches/planogram-aug.pdf,,,250262,212.199.44.8
2026-08-06 11:40:51,y.segev,view,/Logistics/routes.xlsx,,,955909,212.199.44.8
2026-08-07 07:09:45,y.oren,upload,/Branches/planogram-aug.pdf,,,363444,212.199.44.8
2026-08-07 08:43:19,l.beit,view,/Procurement/vendor-list.xlsx,,,326246,212.199.44.8
2026-08-07 08:56:45,r.stern,download,/Procurement/vendor-list.xlsx,,,183245,212.199.44.8
2026-08-09 05:18:11,a.mizrahi,share_link_create,/Marketing/campaign-q3.pptx,internal,2026-08-23,,212.199.44.8
2026-08-09 07:40:01,a.mizrahi,view,/HR/headcount.xlsx,,,3895065,212.199.44.8
2026-08-09 08:52:21,c.barak,upload,/Branches/planogram-aug.pdf,,,232994,212.199.44.8
2026-08-09 08:56:09,c.barak,view,/Logistics/routes.xlsx,,,478486,212.199.44.8
2026-08-09 09:08:39,n.hazan,download,/Branches/planogram-aug.pdf,,,939261,212.199.44.8
2026-08-09 10:01:21,l.beit,download,/Logistics/routes.xlsx,,,389933,212.199.44.8
2026-08-09 10:12:48,u.regev,view,/Logistics/routes.xlsx,,,618833,212.199.44.8
2026-08-09 10:44:01,y.oren,upload,/Marketing/campaign-q3.pptx,,,340827,212.199.44.8
2026-08-09 12:05:03,y.segev,download,/Marketing/campaign-q3.pptx,,,539558,212.199.44.8
2026-08-10 05:36:46,a.mizrahi,upload,/HR/headcount.xlsx,,,39570,212.199.44.8
2026-08-10 06:02:36,r.stern,view,/HR/headcount.xlsx,,,159546,212.199.44.8
2026-08-10 06:33:07,l.beit,view,/Logistics/routes.xlsx,,,1916430,212.199.44.8
2026-08-10 06:35:51,c.barak,view,/Procurement/vendor-list.xlsx,,,1267599,212.199.44.8
2026-08-10 08:22:45,n.hazan,upload,/HR/headcount.xlsx,,,4536582,212.199.44.8
2026-08-10 08:38:03,u.regev,upload,/Procurement/vendor-list.xlsx,,,203566,212.199.44.8
2026-08-10 08:41:40,a.mizrahi,view,/Procurement/vendor-list.xlsx,,,750124,212.199.44.8
2026-08-10 09:52:02,y.segev,download,/Logistics/routes.xlsx,,,79031,212.199.44.8
2026-08-10 10:14:36,c.barak,view,/Finance/close-2026-07.xlsx,,,97345,212.199.44.8
2026-08-10 11:55:54,n.hazan,download,/Logistics/routes.xlsx,,,3461137,212.199.44.8
2026-08-11 05:59:22,a.mizrahi,upload,/Branches/planogram-aug.pdf,,,37973,212.199.44.8
2026-08-11 07:47:35,y.segev,view,/Marketing/campaign-q3.pptx,,,224354,212.199.44.8
2026-08-11 09:03:24,a.mizrahi,download,/Finance/close-2026-07.xlsx,,,651149,212.199.44.8
2026-08-11 10:48:08,r.stern,view,/Procurement/vendor-list.xlsx,,,302803,212.199.44.8
2026-08-11 12:11:12,l.beit,upload,/HR/headcount.xlsx,,,200436,212.199.44.8
2026-08-11 12:25:25,y.oren,download,/Marketing/campaign-q3.pptx,,,93071,212.199.44.8
2026-08-11 12:30:24,n.hazan,download,/Procurement/vendor-list.xlsx,,,194752,212.199.44.8
2026-08-11 12:44:43,l.beit,upload,/Finance/close-2026-07.xlsx,,,21383403,212.199.44.8
2026-08-11 13:00:41,u.regev,upload,/Logistics/routes.xlsx,,,173870,212.199.44.8
2026-08-11 13:04:56,c.barak,download,/Marketing/campaign-q3.pptx,,,307960,212.199.44.8
2026-08-11 13:24:26,c.barak,download,/Logistics/routes.xlsx,,,102415,212.199.44.8
2026-08-12 06:26:02,c.barak,upload,/Logistics/routes.xlsx,,,7612859,212.199.44.8
2026-08-12 07:08:26,u.regev,share_link_create,/Branches/planogram-aug.pdf,internal,2026-09-11,,212.199.44.8
2026-08-12 08:29:16,l.beit,download,/HR/headcount.xlsx,,,16733,212.199.44.8
2026-08-12 10:19:03,a.mizrahi,upload,/Branches/planogram-aug.pdf,,,1239248,212.199.44.8
2026-08-12 10:45:50,e.shalom,download,/Logistics/routes.xlsx,,,168462,212.199.44.8
2026-08-12 10:53:44,a.mizrahi,download,/HR/headcount.xlsx,,,319764,212.199.44.8
2026-08-12 11:36:37,c.barak,upload,/Finance/close-2026-07.xlsx,,,1430317,212.199.44.8
2026-08-12 12:23:39,n.hazan,view,/Finance/close-2026-07.xlsx,,,11505,212.199.44.8
2026-08-12 12:44:49,y.segev,upload,/Logistics/routes.xlsx,,,109236,212.199.44.8
2026-08-12 12:55:39,y.oren,download,/HR/headcount.xlsx,,,96747,212.199.44.8
2026-08-13 05:13:58,a.mizrahi,view,/Logistics/routes.xlsx,,,28571,212.199.44.8
2026-08-13 06:18:20,y.segev,download,/Procurement/vendor-list.xlsx,,,552057,212.199.44.8
2026-08-13 06:38:08,u.regev,upload,/Marketing/campaign-q3.pptx,,,1427461,212.199.44.8
2026-08-13 06:43:52,n.hazan,view,/Logistics/routes.xlsx,,,654316,212.199.44.8
2026-08-13 07:05:54,n.hazan,view,/Marketing/campaign-q3.pptx,,,1757613,212.199.44.8
2026-08-13 07:18:53,c.barak,upload,/Procurement/vendor-list.xlsx,,,278871,212.199.44.8
2026-08-13 07:58:17,y.oren,view,/Marketing/campaign-q3.pptx,,,393069,212.199.44.8
2026-08-13 08:20:19,l.beit,view,/Finance/close-2026-07.xlsx,,,244424,212.199.44.8
2026-08-13 10:54:31,c.barak,upload,/Branches/planogram-aug.pdf,,,1145910,212.199.44.8
2026-08-14 09:04:59,n.hazan,view,/Logistics/routes.xlsx,,,336610,212.199.44.8
2026-08-15 06:12:26,n.hazan,download,/Marketing/campaign-q3.pptx,,,35333,212.199.44.8
2026-08-15 09:32:00,u.regev,upload,/Finance/close-2026-07.xlsx,,,32791,212.199.44.8
2026-08-16 07:12:03,c.barak,download,/Logistics/routes.xlsx,,,394924,212.199.44.8
2026-08-16 08:03:27,y.segev,view,/HR/headcount.xlsx,,,191128,212.199.44.8
2026-08-16 08:21:42,a.mizrahi,view,/Finance/close-2026-07.xlsx,,,77714,212.199.44.8
2026-08-16 08:39:40,l.beit,view,/Branches/planogram-aug.pdf,,,151677,212.199.44.8
2026-08-16 09:17:05,y.oren,view,/Procurement/vendor-list.xlsx,,,404111,212.199.44.8
2026-08-16 09:26:24,r.stern,upload,/Marketing/campaign-q3.pptx,,,188681,212.199.44.8
2026-08-16 11:11:53,a.mizrahi,view,/Finance/close-2026-07.xlsx,,,155078,212.199.44.8
2026-08-16 11:14:57,y.segev,upload,/HR/headcount.xlsx,,,1009266,212.199.44.8
2026-08-16 11:26:13,c.barak,upload,/HR/headcount.xlsx,,,402568,212.199.44.8
2026-08-16 11:56:09,u.regev,upload,/Procurement/vendor-list.xlsx,,,77833,212.199.44.8
2026-08-16 13:06:50,n.hazan,view,/Procurement/vendor-list.xlsx,,,695894,212.199.44.8
2026-08-17 06:24:58,r.stern,view,/Branches/planogram-aug.pdf,,,9236009,212.199.44.8
2026-08-17 07:23:18,c.barak,view,/HR/headcount.xlsx,,,1203939,212.199.44.8
2026-08-17 08:40:28,c.barak,upload,/Logistics/routes.xlsx,,,103828,212.199.44.8
2026-08-17 09:02:23,y.oren,download,/Branches/planogram-aug.pdf,,,87806,212.199.44.8
2026-08-17 09:03:34,a.mizrahi,view,/Procurement/vendor-list.xlsx,,,337174,212.199.44.8
2026-08-17 09:49:26,a.mizrahi,view,/Finance/close-2026-07.xlsx,,,320399,212.199.44.8
2026-08-17 10:16:46,n.hazan,download,/Procurement/vendor-list.xlsx,,,156071,212.199.44.8
2026-08-17 10:50:21,l.beit,upload,/HR/headcount.xlsx,,,2221564,212.199.44.8
2026-08-17 11:46:44,y.segev,view,/Finance/close-2026-07.xlsx,,,1342901,212.199.44.8
2026-08-17 12:13:50,u.regev,upload,/Branches/planogram-aug.pdf,,,53257,212.199.44.8
2026-08-18 05:18:33,a.mizrahi,view,/Logistics/routes.xlsx,,,44192,212.199.44.8
2026-08-18 05:57:06,u.regev,view,/Branches/planogram-aug.pdf,,,67348,212.199.44.8
2026-08-18 06:38:45,l.beit,view,/Procurement/vendor-list.xlsx,,,2149656,212.199.44.8
2026-08-18 06:52:12,y.segev,upload,/Logistics/routes.xlsx,,,172955,212.199.44.8
2026-08-18 07:53:21,c.barak,view,/Finance/close-2026-07.xlsx,,,777362,212.199.44.8
2026-08-18 07:58:01,u.regev,upload,/HR/headcount.xlsx,,,186274,212.199.44.8
2026-08-18 08:36:35,y.oren,download,/Procurement/vendor-list.xlsx,,,316226,212.199.44.8
2026-08-18 08:36:47,n.hazan,view,/Marketing/campaign-q3.pptx,,,578815,212.199.44.8
2026-08-18 10:13:19,c.barak,download,/Logistics/routes.xlsx,,,1756960,212.199.44.8
2026-08-18 11:00:04,y.segev,download,/Finance/close-2026-07.xlsx,,,88261,212.199.44.8
2026-08-18 11:52:39,a.mizrahi,share_link_create,/Finance/close-2026-07.xlsx,internal,2026-09-01,,212.199.44.8
2026-08-19 06:32:06,y.segev,download,/HR/headcount.xlsx,,,833104,212.199.44.8
2026-08-19 07:44:41,n.hazan,download,/Marketing/campaign-q3.pptx,,,35843,212.199.44.8
2026-08-19 09:17:14,y.oren,view,/Marketing/campaign-q3.pptx,,,100053,212.199.44.8
2026-08-19 09:21:49,u.regev,view,/Finance/close-2026-07.xlsx,,,2206109,212.199.44.8
2026-08-19 09:45:22,a.mizrahi,share_link_create,/Procurement/vendor-list.xlsx,internal,2026-09-18,,212.199.44.8
2026-08-19 11:02:43,y.segev,view,/HR/headcount.xlsx,,,368855,212.199.44.8
2026-08-19 11:38:49,a.mizrahi,view,/HR/headcount.xlsx,,,203557,212.199.44.8
2026-08-19 11:46:46,r.stern,share_link_create,/Logistics/routes.xlsx,internal,2026-09-18,,212.199.44.8
2026-08-19 11:48:40,c.barak,download,/Marketing/campaign-q3.pptx,,,2842186,212.199.44.8
2026-08-19 12:28:27,l.beit,upload,/Branches/planogram-aug.pdf,,,349580,212.199.44.8
2026-08-19 12:54:40,n.hazan,upload,/HR/headcount.xlsx,,,144157,212.199.44.8
2026-08-19 13:03:33,c.barak,download,/Procurement/vendor-list.xlsx,,,474868,212.199.44.8
2026-08-20 06:05:46,n.hazan,upload,/Procurement/vendor-list.xlsx,,,196890,212.199.44.8
2026-08-20 06:22:08,c.barak,download,/Finance/close-2026-07.xlsx,,,81710,212.199.44.8
2026-08-20 06:29:05,y.segev,upload,/Marketing/campaign-q3.pptx,,,1372075,212.199.44.8
2026-08-20 08:05:59,y.oren,download,/Procurement/vendor-list.xlsx,,,43461,212.199.44.8
2026-08-20 09:17:21,a.mizrahi,upload,/Branches/planogram-aug.pdf,,,470824,212.199.44.8
2026-08-20 09:42:50,r.stern,upload,/Finance/close-2026-07.xlsx,,,496544,212.199.44.8
2026-08-20 09:51:18,e.shalom,view,/HR/headcount.xlsx,,,1802141,212.199.44.8
2026-08-20 11:01:07,u.regev,upload,/Marketing/campaign-q3.pptx,,,173166,212.199.44.8
2026-08-20 11:26:30,l.beit,download,/Branches/planogram-aug.pdf,,,8000,212.199.44.8
2026-08-20 11:35:10,y.segev,view,/Branches/planogram-aug.pdf,,,213328,212.199.44.8
